s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,angle,time,session
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.1000574219,0.185,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.1000574219,0.186,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.1000574219,0.187,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.1000574219,0.188,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.1000574219,0.189,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.1000574219,0.19,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.1000574219,0.191,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.1000574219,0.192,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.1000574219,0.193,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.1000574219,0.194,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.425390625,0.3609375,0.3609375,0.1000574219,0.195,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.451171875,0.3609375,0.3609375,0.06739902344,0.196,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.451171875,0.3609375,0.3609375,0.06739902344,0.197,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.451171875,0.3609375,0.3609375,0.06739902344,0.198,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.451171875,0.3609375,0.3609375,0.06739902344,0.199,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.451171875,0.3609375,0.3609375,0.06739902344,0.2,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.451171875,0.3609375,0.3609375,0.06739902344,0.201,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.451171875,0.3609375,0.3609375,0.06739902344,0.202,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.451171875,0.3609375,0.3609375,0.06739902344,0.203,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.451171875,0.3609375,0.3609375,0.06739902344,0.204,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.451171875,0.3609375,0.3609375,0.06739902344,0.205,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.206,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.207,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.208,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.43828125,0.3609375,0.3609375,0.06739902344,0.209,1
