s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,angle,time,session
0.825,0.476953125,1.121484375,0.528515625,1.753125,2.08828125,0.3609375,0.928125,1.504368555,1.971,1
0.825,0.476953125,1.121484375,0.528515625,1.753125,2.08828125,0.3609375,0.928125,1.504368555,1.972,1
0.825,0.48984375,1.134375,0.515625,1.869140625,2.101171875,0.3609375,0.928125,1.471710156,1.973,1
0.825,0.48984375,1.134375,0.515625,1.869140625,2.08828125,0.3609375,0.928125,1.471710156,1.974,1
0.825,0.48984375,1.134375,0.515625,1.869140625,2.08828125,0.3609375,0.928125,1.471710156,1.975,1
0.825,0.48984375,1.134375,0.515625,1.869140625,2.08828125,0.3609375,0.928125,1.471710156,1.976,1
0.825,0.48984375,1.134375,0.515625,1.869140625,2.08828125,0.3609375,0.928125,1.471710156,1.977,1
0.825,0.48984375,1.134375,0.515625,1.869140625,2.08828125,0.3609375,0.928125,1.471710156,1.978,1
0.825,0.48984375,1.134375,0.515625,1.869140625,2.08828125,0.3609375,0.928125,1.471710156,1.979,1
0.825,0.48984375,1.134375,0.515625,1.869140625,2.08828125,0.3609375,0.928125,1.471710156,1.98,1
0.825,0.48984375,1.134375,0.515625,1.869140625,2.08828125,0.3609375,0.928125,1.471710156,1.981,1
0.825,0.48984375,1.134375,0.515625,1.869140625,2.08828125,0.3609375,0.928125,1.471710156,1.982,1
0.837890625,0.48984375,1.121484375,0.515625,2.0109375,2.101171875,0.3609375,0.928125,1.504368555,1.983,1
0.837890625,0.48984375,1.10859375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,1.984,1
0.837890625,0.48984375,1.10859375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,1.985,1
0.837890625,0.48984375,1.10859375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,1.986,1
0.837890625,0.48984375,1.10859375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,1.987,1
0.837890625,0.48984375,1.10859375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,1.988,1
0.837890625,0.48984375,1.10859375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,1.989,1
0.837890625,0.48984375,1.10859375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,1.99,1
0.837890625,0.48984375,1.10859375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,1.991,1
0.837890625,0.48984375,1.10859375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,1.992,1
0.837890625,0.476953125,1.121484375,0.515625,1.998046875,2.101171875,0.3609375,0.928125,1.504368555,1.993,1
0.837890625,0.476953125,1.121484375,0.515625,1.998046875,2.08828125,0.3609375,0.928125,1.504368555,1.994,1
0.837890625,0.476953125,1.121484375,0.515625,1.998046875,2.08828125,0.3609375,0.928125,1.504368555,1.995,1
0.837890625,0.476953125,1.121484375,0.515625,1.998046875,2.08828125,0.3609375,0.928125,1.504368555,1.996,1
0.837890625,0.476953125,1.121484375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,1.997,1
0.837890625,0.476953125,1.121484375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,1.998,1
0.837890625,0.476953125,1.121484375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,1.999,1
0.837890625,0.476953125,1.121484375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,2,1
0.837890625,0.476953125,1.121484375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,2.001,1
0.837890625,0.476953125,1.121484375,0.515625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,2.002,1
0.85078125,0.476953125,1.147265625,0.528515625,2.0109375,2.101171875,0.3609375,0.928125,1.537026953,2.003,1
0.85078125,0.476953125,1.147265625,0.528515625,2.0109375,2.08828125,0.3609375,0.915234375,1.537026953,2.004,1
0.85078125,0.476953125,1.147265625,0.528515625,2.0109375,2.08828125,0.3609375,0.915234375,1.537026953,2.005,1
0.85078125,0.476953125,1.147265625,0.528515625,2.0109375,2.08828125,0.3609375,0.915234375,1.537026953,2.006,1
0.837890625,0.476953125,1.147265625,0.528515625,2.0109375,2.08828125,0.3609375,0.915234375,1.537026953,2.007,1
0.837890625,0.476953125,1.147265625,0.528515625,2.0109375,2.08828125,0.3609375,0.915234375,1.537026953,2.008,1
0.837890625,0.476953125,1.147265625,0.528515625,2.0109375,2.08828125,0.3609375,0.915234375,1.537026953,2.009,1
0.837890625,0.476953125,1.147265625,0.528515625,2.0109375,2.08828125,0.3609375,0.915234375,1.537026953,2.01,1
0.837890625,0.476953125,1.147265625,0.528515625,2.0109375,2.08828125,0.3609375,0.915234375,1.537026953,2.011,1
0.837890625,0.476953125,1.147265625,0.528515625,2.0109375,2.08828125,0.3609375,0.915234375,1.537026953,2.012,1
0.837890625,0.476953125,1.173046875,0.54140625,2.0109375,2.101171875,0.3609375,0.928125,1.504368555,2.013,1
0.837890625,0.476953125,1.173046875,0.54140625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,2.014,1
0.837890625,0.476953125,1.173046875,0.54140625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,2.015,1
0.837890625,0.476953125,1.173046875,0.54140625,2.0109375,2.08828125,0.3609375,0.928125,1.504368555,2.016,1
0.837890625,0.476953125,1.173046875,0.54140625,2.023828125,2.08828125,0.3609375,0.928125,1.504368555,2.017,1
0.837890625,0.476953125,1.173046875,0.54140625,2.023828125,2.08828125,0.3609375,0.928125,1.504368555,2.018,1
0.837890625,0.476953125,1.173046875,0.54140625,2.023828125,2.08828125,0.3609375,0.928125,1.504368555,2.019,1
